證券代碼,簡稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,市值(百萬元),報酬率-Ln
1101   ,台泥         ,20040216,   20.00,   21.40,   20.00,   21.00,   154068,     3204683,   5.0000,   6.0504,       53474,   4.8790
1101   ,台泥         ,20040217,   21.00,   21.30,   20.40,   21.00,    70709,     1477318,   0.0000,   2.7768,       53474,   0.0000
1101   ,台泥         ,20040218,   21.00,   21.20,   20.30,   20.30,    42295,      876511,  -3.3333,   1.6610,       51691,  -3.3902
1101   ,台泥         ,20040219,   20.30,   20.80,   20.20,   20.50,    48537,      993242,   0.9852,   1.9061,       52201,   0.9804
1101   ,台泥         ,20040220,   20.50,   20.80,   20.30,   20.50,    43669,      894895,   0.0000,   1.7149,       52201,   0.0000
1101   ,台泥         ,20040223,   20.50,   20.80,   20.20,   20.70,    30029,      617158,   0.9756,   1.1793,       52710,   0.9709
1101   ,台泥         ,20040224,   20.70,   20.90,   20.00,   20.00,    39681,      805444,  -3.3816,   1.5583,       50927,  -3.4401
1101   ,台泥         ,20040225,   20.00,   20.20,   19.70,   19.70,    29215,      579807,  -1.5000,   1.1473,       50164,  -1.5114
1101   ,台泥         ,20040226,   19.80,   20.20,   19.70,   19.80,    25915,      517027,   0.5076,   1.0177,       50418,   0.5063
1101   ,台泥         ,20040227,   19.90,   20.20,   19.90,   20.00,    18204,      364229,   1.0101,   0.7149,       50927,   1.0050
1101   ,台泥         ,20040301,   20.40,   21.20,   20.20,   20.60,    71410,     1479296,   3.0000,   2.8044,       52455,   2.9559
1101   ,台泥         ,20040302,   21.10,   21.80,   20.70,   21.40,    95862,     2041588,   3.8835,   3.7646,       54492,   3.8100
1101   ,台泥         ,20040303,   21.40,   21.50,   20.80,   20.80,    38225,      805051,  -2.8037,   1.5011,       52965,  -2.8438
1101   ,台泥         ,20040304,   21.00,   21.40,   20.80,   20.90,    34098,      719556,   0.4808,   1.3391,       53219,   0.4796
1101   ,台泥         ,20040305,   21.40,   21.40,   20.20,   20.30,    31231,      650250,  -2.8708,   1.2265,       51691,  -2.9128
1101   ,台泥         ,20040308,   20.40,   20.60,   19.90,   19.90,    23261,      470162,  -1.9704,   0.9135,       50673,  -1.9901
1101   ,台泥         ,20040309,   19.90,   20.40,   19.90,   20.40,    24230,      489266,   2.5126,   0.9515,       51946,   2.4815
1101   ,台泥         ,20040310,   20.30,   20.60,   20.00,   20.10,    20144,      408760,  -1.4706,   0.7911,       51182,  -1.4815
1101   ,台泥         ,20040311,   20.00,   20.30,   19.90,   20.20,    12318,      247266,   0.4975,   0.4837,       51437,   0.4963
1101   ,台泥         ,20040312,   20.00,   20.70,   19.90,   20.30,    29565,      600117,   0.4950,   1.1611,       51691,   0.4938
1101   ,台泥         ,20040315,   20.60,   21.40,   20.10,   20.10,    70581,     1473617,  -0.9852,   2.7718,       51182,  -0.9901
1101   ,台泥         ,20040316,   20.40,   20.60,   19.90,   20.00,    38373,      773075,  -0.4975,   1.5070,       50927,  -0.4988
1101   ,台泥         ,20040317,   20.20,   20.50,   19.50,   19.50,    30260,      604206,  -2.5000,   1.1883,       49654,  -2.5318
1101   ,台泥         ,20040318,   19.60,   20.30,   19.60,   20.20,    30182,      602770,   3.5897,   1.1853,       51437,   3.5268
1101   ,台泥         ,20040319,   20.20,   20.20,   19.80,   20.00,    17759,      354951,  -0.9901,   0.6974,       50927,  -0.9950
1101   ,台泥         ,20040322,   18.60,   18.60,   18.60,   18.60,     2689,       50069,  -7.0000,   0.1056,       47362,  -7.2571
1101   ,台泥         ,20040323,   17.30,   18.00,   17.30,   17.30,    68871,     1203477,  -6.9892,   2.7046,       44052,  -7.2455
1101   ,台泥         ,20040324,   17.70,   17.70,   17.10,   17.40,    25627,      446249,   0.5780,   1.0064,       44307,   0.5764
1101   ,台泥         ,20040325,   17.40,   17.60,   17.20,   17.20,    17633,      307019,  -1.1494,   0.6925,       43798,  -1.1561
1101   ,台泥         ,20040326,   17.40,   17.50,   17.10,   17.10,    15307,      263947,  -0.5814,   0.6011,       43543,  -0.5831
1101   ,台泥         ,20040329,   18.10,   18.20,   17.70,   18.20,    26049,      470476,   6.4327,   1.0230,       46344,   6.2343
1101   ,台泥         ,20040330,   18.20,   18.50,   17.90,   18.40,    17065,      312412,   1.0989,   0.6702,       46853,   1.0929
1101   ,台泥         ,20040331,   18.60,   18.80,   18.30,   18.40,    13452,      249372,   0.0000,   0.5283,       46853,   0.0000
1101   ,台泥         ,20040401,   18.40,   18.70,   18.10,   18.10,    17296,      316769,  -1.6304,   0.6792,       46089,  -1.6439
1101   ,台泥         ,20040402,   18.10,   18.40,   18.10,   18.20,     9127,      166421,   0.5525,   0.3584,       46344,   0.5510
1101   ,台泥         ,20040405,   18.40,   18.50,   18.00,   18.40,    12876,      234699,   1.0989,   0.5057,       46853,   1.0929
1101   ,台泥         ,20040406,   18.40,   18.50,   17.80,   17.90,    19710,      354879,  -2.7174,   0.7740,       45580,  -2.7550
1101   ,台泥         ,20040407,   17.90,   18.00,   17.60,   17.70,    22525,      400618,  -1.1173,   0.8846,       45071,  -1.1236
1101   ,台泥         ,20040408,   17.80,   18.00,   17.70,   17.80,    10717,      191232,   0.5650,   0.4209,       45325,   0.5634
1101   ,台泥         ,20040409,   17.80,   17.80,   17.50,   17.60,    11256,      198867,  -1.1236,   0.4420,       44816,  -1.1300
1101   ,台泥         ,20040412,   17.80,   18.30,   17.80,   18.30,    18844,      341916,   3.9773,   0.7400,       46599,   3.9002
1101   ,台泥         ,20040413,   18.50,   18.70,   18.30,   18.70,    28042,      520548,   2.1858,   1.1012,       47617,   2.1622
1101   ,台泥         ,20040414,   18.80,   19.20,   18.70,   18.70,    36466,      690579,   0.0000,   1.4321,       47617,   0.0000
1101   ,台泥         ,20040415,   18.70,   18.80,   18.10,   18.20,    16273,      298632,  -2.6738,   0.6391,       46344,  -2.7102
1101   ,台泥         ,20040416,   18.20,   18.30,   18.00,   18.20,    10512,      191065,   0.0000,   0.4128,       46344,   0.0000
1101   ,台泥         ,20040419,   18.30,   18.60,   18.10,   18.10,    10319,      188904,  -0.5495,   0.4052,       46089,  -0.5510
1101   ,台泥         ,20040420,   18.20,   18.40,   17.70,   17.80,    17532,      315389,  -1.6575,   0.6885,       45325,  -1.6713
1101   ,台泥         ,20040421,   17.80,   18.10,   17.70,   17.80,    11358,      202689,   0.0000,   0.4460,       45325,   0.0000
1101   ,台泥         ,20040422,   17.90,   18.20,   17.60,   17.70,    19817,      354739,  -0.5618,   0.7782,       45071,  -0.5634
1101   ,台泥         ,20040423,   17.80,   17.90,   17.50,   17.50,    11031,      194183,  -1.1299,   0.4332,       44561,  -1.1364
1101   ,台泥         ,20040426,   17.30,   17.60,   17.20,   17.20,    12092,      209782,  -1.7143,   0.4749,       43798,  -1.7291
1101   ,台泥         ,20040427,   17.20,   17.30,   16.10,   16.40,    19957,      331699,  -4.6512,   0.7837,       41760,  -4.7628
1101   ,台泥         ,20040428,   16.40,   16.60,   16.00,   16.10,    16902,      275150,  -1.8293,   0.6638,       40996,  -1.8462
1101   ,台泥         ,20040429,   16.10,   16.10,   15.00,   15.00,    37347,      571043,  -6.8323,   1.4667,       38195,  -7.0769
1101   ,台泥         ,20040430,   14.80,   14.95,   14.00,   14.25,    29694,      424233,  -5.0000,   1.1661,       36286,  -5.1293
1101   ,台泥         ,20040503,   14.45,   14.65,   14.20,   14.55,    19476,      282093,   2.1053,   0.7648,       37050,   2.0834
1101   ,台泥         ,20040504,   14.80,   15.30,   14.75,   15.20,    20559,      307582,   4.4674,   0.8074,       38705,   4.3704
1101   ,台泥         ,20040505,   15.20,   15.30,   14.15,   14.20,    18430,      270678,  -6.5789,   0.7238,       36158,  -6.8053
1101   ,台泥         ,20040506,   14.60,   14.90,   14.20,   14.50,    15814,      230170,   2.1127,   0.6210,       36922,   2.0907
1101   ,台泥         ,20040507,   14.50,   15.20,   14.40,   15.10,    21307,      317174,   4.1379,   0.8368,       38450,   4.0546
1101   ,台泥         ,20040510,   14.90,   14.90,   14.25,   14.40,     9767,      142515,  -4.6358,   0.3836,       36668,  -4.7467
1101   ,台泥         ,20040511,   14.40,   14.85,   14.00,   14.75,    10365,      150184,   2.4306,   0.4070,       37559,   2.4015
1101   ,台泥         ,20040512,   15.00,   15.10,   14.75,   14.75,    13443,      200943,   0.0000,   0.5279,       37559,   0.0000
1101   ,台泥         ,20040513,   14.80,   15.10,   14.70,   14.85,    13989,      209166,   0.6780,   0.5494,       37813,   0.6757
1101   ,台泥         ,20040514,   15.00,   15.00,   14.45,   14.45,     8462,      123841,  -2.6936,   0.3323,       36795,  -2.7305
1101   ,台泥         ,20040517,   14.10,   14.10,   13.45,   13.45,    12046,      163413,  -6.9204,   0.4731,       34249,  -7.1715
1101   ,台泥         ,20040518,   13.45,   14.10,   13.45,   13.90,    11338,      156895,   3.3457,   0.4453,       35394,   3.2910
1101   ,台泥         ,20040519,   14.20,   14.85,   14.20,   14.85,    19879,      292159,   6.8345,   0.7807,       37813,   6.6111
1101   ,台泥         ,20040520,   14.50,   15.00,   14.35,   14.45,    14642,      215092,  -2.6936,   0.5750,       36795,  -2.7305
1101   ,台泥         ,20040521,   14.50,   15.30,   14.50,   15.30,    24247,      364742,   5.8824,   0.9522,       38959,   5.7158
1101   ,台泥         ,20040524,   15.20,   15.40,   14.80,   14.80,    14013,      210819,  -3.2680,   0.5503,       37686,  -3.3226
1101   ,台泥         ,20040525,   14.75,   15.20,   14.70,   14.85,    16884,      252697,   0.3378,   0.6631,       37813,   0.3373
1101   ,台泥         ,20040526,   15.20,   15.40,   15.00,   15.10,    22550,      343332,   1.6835,   0.8856,       38450,   1.6695
1101   ,台泥         ,20040527,   15.30,   15.50,   15.10,   15.20,    13092,      200101,   0.6623,   0.5141,       38705,   0.6601
1101   ,台泥         ,20040528,   15.40,   15.50,   15.20,   15.30,    13114,      201424,   0.6579,   0.5150,       38959,   0.6557
1101   ,台泥         ,20040531,   15.50,   15.90,   15.30,   15.30,    22339,      348690,   0.0000,   0.8773,       38959,   0.0000
1101   ,台泥         ,20040601,   15.30,   15.40,   14.70,   15.00,     9912,      148397,  -1.9608,   0.3893,       38195,  -1.9803
1101   ,台泥         ,20040602,   14.70,   14.95,   14.60,   14.60,    11084,      163190,  -2.6667,   0.4353,       37177,  -2.7029
1101   ,台泥         ,20040603,   14.75,   14.85,   14.10,   14.10,    11132,      160810,  -3.4247,   0.4372,       35904,  -3.4847
1101   ,台泥         ,20040604,   14.00,   14.10,   13.75,   13.95,    10738,      149545,  -1.0638,   0.4217,       35522,  -1.0695
1101   ,台泥         ,20040607,   14.10,   14.50,   14.10,   14.50,    11921,      171321,   3.9427,   0.4682,       36922,   3.8669
1101   ,台泥         ,20040608,   14.65,   15.20,   14.60,   14.85,    24460,      364514,   2.4138,   0.9606,       37813,   2.3851
1101   ,台泥         ,20040609,   14.85,   15.00,   14.70,   14.80,    14523,      215303,  -0.3367,   0.5703,       37686,  -0.3373
1101   ,台泥         ,20040610,   14.55,   14.65,   14.40,   14.50,    18372,      266587,  -2.0270,   0.7215,       36922,  -2.0479
1101   ,台泥         ,20040611,   14.40,   14.50,   14.25,   14.30,    10574,      152410,  -1.3793,   0.4153,       36413,  -1.3889
1101   ,台泥         ,20040614,   14.55,   14.55,   13.65,   13.75,    16522,      232824,  -3.8462,   0.6488,       35012,  -3.9221
1101   ,台泥         ,20040615,   13.55,   13.95,   13.45,   13.95,     9176,      125345,   1.4545,   0.3604,       35522,   1.4441
1101   ,台泥         ,20040616,   14.10,   14.20,   13.50,   13.60,     9010,      124608,  -2.5090,   0.3538,       34630,  -2.5410
1101   ,台泥         ,20040617,   13.60,   14.05,   13.50,   13.80,    10359,      142855,   1.4706,   0.4068,       35140,   1.4599
1101   ,台泥         ,20040618,   13.75,   13.80,   13.45,   13.50,     6204,       84087,  -2.1739,   0.2436,       34376,  -2.1979
1101   ,台泥         ,20040621,   13.90,   13.90,   13.50,   13.55,     5252,       71675,   0.3704,   0.2063,       34503,   0.3697
1101   ,台泥         ,20040623,   13.60,   14.20,   13.60,   14.10,    16247,      227207,   4.0590,   0.6380,       35904,   3.9788
1101   ,台泥         ,20040624,   14.20,   14.40,   14.10,   14.25,    18008,      257492,   1.0638,   0.7072,       36286,   1.0582
1101   ,台泥         ,20040625,   14.40,   14.95,   14.30,   14.75,    31972,      470992,   3.5088,   1.2556,       37559,   3.4486
1101   ,台泥         ,20040628,   14.90,   15.00,   14.60,   14.80,    15174,      224761,   0.3390,   0.5959,       37686,   0.3384
1101   ,台泥         ,20040629,   14.70,   14.90,   14.55,   14.90,     8962,      132490,   0.6757,   0.3519,       37941,   0.6734
1101   ,台泥         ,20040630,   15.20,   15.40,   15.10,   15.20,    26309,      401258,   2.0134,   1.0332,       38705,   1.9934
1101   ,台泥         ,20040701,   15.30,   15.70,   15.00,   15.30,    24577,      378933,   0.6579,   0.9652,       38959,   0.6557
1101   ,台泥         ,20040702,   15.10,   15.20,   14.95,   15.20,     8506,      128465,  -0.6536,   0.3340,       38705,  -0.6557
1101   ,台泥         ,20040705,   15.60,   15.80,   15.50,   15.60,    42790,      669269,   2.6316,   1.6804,       39723,   2.5975
1101   ,台泥         ,20040706,   15.70,   15.70,   15.20,   15.40,    13275,      204820,  -1.2821,   0.5213,       39214,  -1.2903
1101   ,台泥         ,20040707,   15.20,   15.70,   15.10,   15.50,    13987,      216642,   0.6494,   0.5493,       39469,   0.6473
1101   ,台泥         ,20040708,   15.50,   15.90,   15.50,   15.70,    19845,      312745,   1.2903,   0.7793,       39978,   1.2821
1101   ,台泥         ,20040709,   15.90,   15.90,   15.60,   15.90,    13159,      207999,   1.2739,   0.5168,       40487,   1.2658
1101   ,台泥         ,20040712,   16.00,   16.10,   15.90,   16.00,    13423,      214860,   0.6289,   0.5271,       40742,   0.6270
1101   ,台泥         ,20040713,   16.00,   16.10,   15.70,   16.10,    11800,      187770,   0.6250,   0.4634,       40996,   0.6231
1101   ,台泥         ,20040714,   16.00,   16.00,   15.40,   15.40,    12032,      189599,  -4.3478,   0.4725,       39214,  -4.4452
1101   ,台泥         ,20040715,   15.50,   15.50,   15.00,   15.40,    13945,      212184,   0.0000,   0.5476,       39214,   0.0000
1101   ,台泥         ,20040716,   15.40,   15.70,   15.30,   15.50,    13704,      213099,   0.6494,   0.5382,       39469,   0.6473
1101   ,台泥         ,20040719,   15.50,   15.70,   15.30,   15.50,     6765,      104753,   0.0000,   0.2657,       39469,   0.0000
1101   ,台泥         ,20040720,   15.50,   15.70,   15.00,   15.20,    13781,      210640,  -1.9355,   0.5412,       38705,  -1.9545
1101   ,台泥         ,20040721,   15.30,   15.40,   15.10,   15.10,    13585,      206380,  -0.6579,   0.5335,       38450,  -0.6601
1101   ,台泥         ,20040722,   15.00,   15.10,   14.80,   15.10,     6338,       94827,   0.0000,   0.2489,       38450,   0.0000
1101   ,台泥         ,20040723,   15.00,   15.20,   14.95,   15.10,     8156,      122849,   0.0000,   0.3203,       38450,   0.0000
1101   ,台泥         ,20040726,   14.90,   15.00,   14.55,   14.70,     7875,      116180,  -2.6490,   0.3093,       37432,  -2.6847
1101   ,台泥         ,20040727,   14.80,   14.95,   14.60,   14.90,     5573,       82424,   1.3605,   0.2189,       37941,   1.3514
1101   ,台泥         ,20040728,   15.10,   15.30,   15.00,   15.10,     6540,       98903,   1.3423,   0.2568,       38450,   1.3334
1101   ,台泥         ,20040729,   15.10,   15.10,   14.70,   14.70,     7229,      107430,  -2.6490,   0.2839,       37432,  -2.6847
1101   ,台泥         ,20040730,   14.80,   14.95,   14.80,   14.95,     6566,       97862,   1.7007,   0.2579,       38068,   1.6864
1101   ,台泥         ,20040802,   14.95,   15.20,   14.85,   15.00,    11311,      170192,   0.3344,   0.4442,       38195,   0.3339
1101   ,台泥         ,20040803,   15.20,   15.80,   15.10,   15.70,    18664,      289440,   4.6667,   0.7330,       39978,   4.5611
1101   ,台泥         ,20040804,   15.10,   15.60,   15.10,   15.50,     5783,       88508,  -1.2739,   0.2271,       39469,  -1.2821
1101   ,台泥         ,20040805,   15.50,   15.70,   15.20,   15.50,     9321,      143710,   0.0000,   0.3660,       39469,   0.0000
